I,"Nghiệp vụ Quy chế cho vay đối với khách hàng trong hệ thống Agribank, tổng số 93 câu.",,,,,,,
62,"Giải ngân vốn đối ứng trung, dài hạn theo tỷ lệ khác, thực hiện theo văn bản chấp thuận của cấp có thẩm quyền nào?",Tổng Giám đốc/Trưởng ban Thẩm định.,Tổng Giám đốc/Trưởng ban Thẩm định/Giám đốc Trung tâm phê duyệt,Tổng Giám đốc/Giám đốc Agribank nơi cho vay.,Tổng Giám đốc/Trưởng ban Thẩm định/Giám đốc Trung tâm phê duyệt/Giám đốc Agribank nơi cho vay.,2,Khoản 5 Điều 56 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
63,Hãy cho biết quy định về quản lý chứng từ chứng minh mục đích sử dụng vốn?,"Trường hợp chứng từ chứng minh mục đích sử dụng vốn là hóa đơn, tờ khai hải quan điện tử thì khách hàng phải cam kết số tiền giải ngân theo hóa đơn, tờ khai này chưa vay và sẽ không vay tại TCTD khác, Chi nhánh Agribank khác. Việc cam kết thực hiện bằng văn bản riêng hoặc tại giấy nhận nợ khi thực hiện thủ tục giải ngân vốn vay","Trường hợp chứng từ chứng minh mục đích sử dụng vốn là hóa đơn, tờ khai hải quan điện tử thì khách hàng phải cam kết số tiền giải ngân theo hóa đơn, tờ khai này chưa vay tại TCTD khác, Chi nhánh Agribank khác. Việc cam kết thực hiện bằng văn bản riêng.","Trường hợp chứng từ chứng minh mục đích sử dụng vốn là hóa đơn, tờ khai hải quan điện tử thì khách hàng phải cam kết số tiền giải ngân theo hóa đơn, tờ khai này sẽ không vay tại TCTD khác, Chi nhánh Agribank khác. ","Trường hợp chứng từ chứng minh mục đích sử dụng vốn là hóa đơn, tờ khai hải quan điện tử thì khách hàng phải cam kết số tiền giải ngân theo hóa đơn, tờ khai này chưa vay và sẽ không vay tại TCTD khác. Việc cam kết thực hiện bằng văn bản riêng hoặc tại giấy nhận nợ khi thực hiện thủ tục giải ngân vốn vay.",1,Điểm b Khoản 6 Điều 58 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
64,"Khi hạch toán thế chấp/cầm cố tài sản bảo đảm, Giao dịch viên bàn giao giấy chứng nhận quyền sử dụng, sở hữu tài sản bảo đảm cho ai?",Cho cán bộ kho quỹ nhập kho theo quy định,Cho Người thẩm định.,Cho Kiểm soát viên.,Cho Người quản lý nợ.,1,Tiết ii Điểm a Khoản 2 Điều 58 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
65,"Khách hàng đang có dư nợ cho vay theo hạn mức quy mô nhỏ, nếu có nhu cầu vay vốn để thực hiện phương án sử dụng vốn khác, Agribank nơi cho vay giải quyết như thế nào? ",Không được cho vay thêm các phương thức cho vay khác.,Được cho vay thêm các phương thức cho vay khác. ,Có thể xem xét cho vay từng lần trong trường hợp: (i) Nguồn thu để trả nợ chưa được tính vào trong phương án sử dụng vốn theo hạn mức quy mô nhỏ; (ii) Đáp ứng yêu cầu về bảo đảm tiền vay và các điều kiện cho vay đối với khách hàng theo quy định hiện hành của Agribank,Được cho vay thêm 1 hạn mức quy mô nhỏ khác.,3,Khoản 4 Điều 25 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
66,Việc đăng ký/ đăng ký điều chỉnh kỳ hạn trả nợ trên hệ thống IPCAS do ai thực hiện?,Giao dịch viên ,Người quan hệ khách hàng. ,Người thẩm định.,Người thẩm định lại.,1,Khoản 4 Điều 59 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
67,Ai là người đôn đốc khách hàng trả nợ?,Người thẩm định.,Người thẩm định lại.,Người quản lý nợ, Giao dịch viên.,3,Khoản 1 Điều 60 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
68,"Đối với khoản nợ bị quá hạn trả nợ, việc thu nơ thực hiện theo thứ tự nào?","Nợ gốc thu trước, nợ lãi tiền vay, phí thu sau","Nợ lãi trong hạn thu trước; phí, gốc quá hạn, lãi quá hạn sau.","Nợ phí thu trước; gốc quá hạn, lãi trong hạn sau.","Nợ lãi quá hạn thu trước; gốc quá hạn, phí sau.",1,Tiết iii Điểm a Khoản 2 Điều 60 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
69,Ai là người thực hiện thu nợ đối với khách hàng?,Người thẩm định.,Giao dịch viên; Kiểm soát viên,Người quan hệ khách hàng.,Người quản lý nợ.,2,Khoản 2 Điều 60 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
70,Xác nhận giao dịch cuối ngày liên quan đến thu nợ cho vay do ai thực hiện?,Giao dịch viên.,Kiểm soát viên ,Người kiểm soát khoản vay.,Người quyết định cho vay. ,2,Khoản 3 Điều 60 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
71,"Người có thẩm quyền tại Agribank nơi cho vay quyết định cơ cấu/không cơ cấu lại thời hạn trả nợ đối với khách hàng căn cứ vào tài liệu nào?",Căn cứ Báo cáo đề xuất cơ cấu lại thời hạn trả nợ,Căn cứ Phương án cơ cấu lại thời hạn trả nợ của khách hàng.,"Căn cứ hồ sơ cơ cấu lại thời hạn trả nợ, biên bản kiểm tra thực tế mục đích sử dụng vốn vay. ",Tất cả đáp án trên.,1,Tiết i Điểm c Khoản 1 Điều 61 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
72,Ai là người thực hiện kiểm tra tại Agribank nơi cho vay?,"Người quản lý nợ trực tiếp kiểm tra, giám sát.","Người kiểm soát khoản vay đôn đốc, giám sát việc thực hiện của Người quản lý nợ, có thể trực tiếp kiểm tra khi cần thiết.","Giám đốc Agribank nơi cho vay chỉ đạo, kiểm tra việc kiểm tra, giám sát nợ vay.",Tất cả đáp án trên,4,Điều 63 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
73,Ai là người tham gia thực hiện cơ cấu lại thời hạn trả nợ tại Agribank nơi cho vay?,Người quản lý nợ. ,Người kiểm soát khoản vay.,Người quyết định cơ cấu lại thời hạn trả nợ.,Tất cả đáp án trên,4,Khoản 1 Điều 61 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
74,"Khi phát hiện khách hàng cung cấp thông tin sai sự thật, Agribank nơi cho vay có quyền gì?","Xem xét, quyết định việc tạm ngừng cho vay. ","Xem xét, quyết định việc tạm ngừng cho vay, chấm dứt cho vay, thu hồi nợ trước hạn ",Yêu cầu bổ sung tài sản bảo đảm.,Yêu cầu làm rõ thông tin.,2,Điểm a Khoản 1 Điều 62 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
75,"Khách hàng vi phạm thỏa thuận trong hợp đồng tín dụng và hoặc hợp đồng bảo đảm tiền vay, Agribank nơi cho vay có quyền gì?","Xem xét, quyết định việc tạm ngừng cho vay, chấm dứt cho vay.","Xem xét, quyết định việc tạm ngừng cho vay, chấm dứt cho vay, thu hồi nợ trước hạn","Xem xét, quyết định chấm dứt cho vay, yêu cầu khách hàng bổ sung tài sản bảo đảm.","Xem xét, quyết định tạm ngừng cho vay, yêu cầu khách hàng bổ sung tài sản bảo đảm.",2,Điểm b Khoản 1 Điều 62 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
76,"Ngày 01/07/2023, Ông Nguyễn Văn A mua 1 căn nhà trị giá 2 tỷ đồng để ở (trong đó có vay của bà Nguyễn Thị B số tiền 500 triệu đồng, hẹn chậm nhất 30/11/2023 trả toàn bộ tiền vay). Ngày 05/11/2023, Ông A có nhu cầu vay Agribank số tiền 500 triệu đồng để trả nợ bà B. Theo anh (chị), nhận định nào sau đây là đúng?",Nhu cầu vay vốn của ông A thuộc nhu cầu vốn không được cho vay.,Chi nhánh Agribank có thể xem xét quyết định cho vay bù đắp tài chính khi ông A đáp ứng đủ các điều kiện vay vốn theo quy định hiện hành,Chi nhánh Agribank chỉ được cho vay khi được Tổng Giám đốc chấp thuận bằng văn bản.,Tất cả đáp án trên.,2,"Khoản 1, Khoản 2 Điều 34 QyĐ 2268/QyĐ-NHNo-TD",Rà soát 
77,Khách hàng là pháp nhân vay vốn tại Agribank bao gồm khách hàng nào sau đây?,"Doanh nghiệp hoạt động theo quy định của Luật Doanh nghiệp: Công ty trách nhiệm hữu hạn, Công ty cổ phần, Công ty hợp danh.","Hợp tác xã, liên hiệp hợp tác xã theo quy định của Luật Hợp tác xã.",Các tổ chức khác là pháp nhân theo quy định của Bộ luật Dân sự.,Tất cả đáp án trên,4,"Điểm a Khoản 2, Điều 2 QyĐ 2268/QyĐ-NHNo-TD",Rà soát 
78,Khách hàng là cá nhân vay vốn tại Agribank bao gồm khách hàng nào sau đây?,"Cá nhân, các cá nhân.",Chủ doanh nghiệp tư nhân.,"Các thành viên hộ kinh doanh có đăng ký kinh doanh, tổ hợp tác và tổ chức khác không có tư cách pháp nhân.",Tất cả đáp án trên,4,Điểm b Khoản 2 Điều 2 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
79,"Theo quy định hiện hành của Agribank, rủi ro tín dụng là gì?",Khả năng xảy ra tổn thất đối với nợ của Agribank do khách hàng không có khả năng trả được một phần nợ của mình theo thỏa thuận với Agribank.,Khả năng xảy ra tổn thất đối với nợ của Agribank do khách hàng không có khả năng trả được toàn bộ nợ của mình theo thỏa thuận với Agribank.,Khả năng xảy ra tổn thất đối với nợ của Agribank dù khách hàng có khả năng trả được nợ của mình theo thỏa thuận với Agribank.,Đáp án 1 hoặc 2,4,Khoản 17 Điều 3 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
80,"Theo Quy định của Agribank, phí trả nợ trước hạn là gì?","Khoản phí khách hàng phải trả cho Agribank khi khách hàng trả nợ gốc, lãi tại một thời điểm sớm hơn so với kỳ hạn trả nợ.","Khoản phí khách hàng phải trả cho Agribank khi khách hàng trả nợ gốc tại một thời điểm sớm hơn so với kỳ hạn trả nợ, thời hạn cho vay được ghi trên HĐTD/Giấy nhận nợ",Khoản phí khách hàng phải trả cho Agribank khi khách hàng trả nợ lãi tại một thời điểm sớm hơn so với kỳ hạn trả nợ.,Khoản phí khách hàng phải trả cho Agribank khi khách hàng trả nợ gốc tại một thời điểm sớm hơn so với thời hạn cho vay được ghi trên HĐTD.,2,Khoản 1 Điều 12 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
81,"Khi các cá nhân vay vốn chung, chủ thể vay vốn giao kết Thỏa thuận cho vay theo cách thức nào?","Cùng ký kết HĐTD và thống nhất cử một cá nhân là đại diện tham gia giao dịch với Agribank như nhận tiền vay, báo cáo sử dụng tiền vay, trả nợ, phối hợp xử lý TSBĐ và các thỏa thuận khác trong HĐTD (việc thống nhất này phải được ghi rõ trong HĐTD).","Ủy quyền bằng văn bản cho một cá nhân là đại diện tham gia giao dịch với Agribank. Văn bản ủy quyền (Giấy ủy quyền/Hợp đồng ủy quyền) phải được chứng nhận tại cơ quan, tổ chức có chức năng công chứng hoặc chứng thực tại cơ quan, tổ chức có thẩm quyền theo quy định của pháp luật.",Cả 1 và 2 đều đúng,Cả 1 và 2 đều sai.,3,Khoản 3 Điều 4 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
82,Nhận định nào sau đây là đúng về chủ thể giao kết Thỏa thuận cho vay trong trường hợp các cá nhân vay vốn chung?,Cùng ký kết HĐTD và thống nhất cử một cá nhân là đại diện tham gia giao dịch với Agribank ,Ủy quyền một cá nhân là đại diện ký kết HĐTD với Agribank mà không cần văn bản ủy quyền.,Cả 1 và 2 đều đúng.,Cả 1 và 2 đều sai.,1,Điểm a Khoản 3 Điều 4 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
83,Địa bàn cho vay đặc thù? ,Chi nhánh loại I được cho vay khách hàng cá nhân có nơi cư trú hoặc địa chỉ kinh doanh tại địa bàn cấp xã giáp ranh.,Chi nhánh loại II cho vay khách hàng cá nhân có nơi cư trú hoặc địa chỉ kinh doanh tại địa bàn cấp xã giáp ranh.,Phòng giao dịch được cho vay khách hàng cá nhân có nơi cư trú hoặc địa chỉ kinh doanh tại địa bàn cấp xã giáp ranh.,Tất cả đáp án trên,4,Khoản 1 Điều 7 QĐ 2268/QyĐ-NHNo-TD,Rà soát 
84,Văn bản ủy quyền của các thành viên trong gia đình vay vốn sử dụng vào mục đích chung ủy quyền cho 1 thành viên là đại diện vay vốn phải được thực hiện như thế nào?,"Văn bản ủy quyền không nhất thiết phải công chứng, chứng thực.","Văn bản ủy quyền có thể dùng chữ ký người làm chứng thay thế công chứng, chứng thực.","Văn bản ủy quyền phải được chứng nhận tại cơ quan, tổ chức có chức năng công chứng hoặc chứng thực tại cơ quan, tổ chức có thẩm quyền theo quy định của pháp luật",Văn bản ủy quyền phải được chứng nhận tại cơ quan có chức năng công chứng hoặc chứng thực tại cơ quan có thẩm quyền theo quy định của pháp luật.,3,Điểm b Khoản 3 Điều 4 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
85,Các chi nhánh loại I đóng tại địa bàn hành chính Thành phố trực thuộc Trung ương có được cho vay đối với pháp nhân có địa chỉ kinh doanh tại địa bàn các huyện ngoại thành thuộc Thành phố hay không ?,Được cho vay,Không được cho vay.,Được cho vay nếu được ngân hàng cấp trên chấp thuận.,Chỉ được cho vay trong 1 số trường hợp nhất định.,1,Khoản 1 Điều 6 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
86,Hãy chỉ ra quy định về địa bàn cho vay đối với trường hợp có nhiều chi nhánh loại I cùng đóng tại địa bàn hành chính tỉnh?,"Các chi nhánh loại I được cho vay khách hàng pháp nhân, DNTN có địa chỉ kinh doanh, khách hàng cá nhân có nơi cư trú/địa chỉ kinh doanh tại địa bàn hành chính cấp tỉnh đó.","Các chi nhánh loại I được cho vay khách hàng pháp nhân, DNTN có trụ sở hoạt động tại địa bàn hành chính cấp tỉnh đó, được uỷ quyền cho Chi nhánh loại II, phòng giao dịch trong toàn tỉnh.","Các chi nhánh loại I được cho vay khách hàng pháp nhân, DNTN có địa chỉ kinh doanh tại địa bàn hành chính tỉnh đó","Các chi nhánh loại I được cho vay khách hàng pháp nhân, cá nhân có địa chỉ kinh doanh tại địa bàn hành chính tỉnh đó.",3,Điểm a Khoản 2 Điều 6 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
87," Khi cho vay ngoài địa bàn, Agribank nơi cho vay được thực hiện nghiệp vụ cấp tín dụng nào?",Thực hiện nghiệp vụ cho vay.,Thực hiện nghiệp vụ cho vay và bảo lãnh.,"Ngoài nghiệp vụ cho vay,  Agribank nơi cho vay được thực hiện các hình thức cấp tín dụng khác như bảo lãnh, cam kết phát hành dưới hình thức L/C,… theo quy định nội bộ của Agribank và pháp luật có liên quan",Thực hiện nghiệp vụ bảo lãnh.,3,Khoản 6 Điều 7 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
88,Tổng Giám đốc quy định lãi suất cho vay từng thời kỳ căn cứ vào cơ sở nào?,"Cung cầu vốn thị trường, mức độ tín nhiệm của khách hàng, quy định của Chính phủ, NHNN",Khả năng cung ứng vốn của Agribank.,Phương án sử dụng vốn của khách hàng.,Mức độ rủi ro của ngành nghề kinh doanh.,1, Khoản 1 Điều 10 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
89,Agribank nơi cho vay thỏa thuận với khách hàng nội dung gì? ,"Lãi suất cho vay, lãi quá hạn, lãi chậm trả, phương pháp tính lãi và ghi vào HĐTD",Lãi suất quá hạn không vượt quá 200% lãi suất cho vay trong hạn.,Lãi suất chậm trả không vượt quá 5%/ năm.,Mọi trường hợp đều phải áp dụng lãi suất cho vay cố định.,1,Điều 10 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
90,Trường hợp áp dụng lãi suất cho vay điều chỉnh phải thỏa thuận các yếu tố làm căn cứ để xác định lãi suất điều chỉnh. Trường hợp các yếu tố xác định lãi suất điều chỉnh dẫn đến có nhiều mức lãi suất cho vay khác nhau thì Agribank nơi cho vay áp dụng mức lãi suất nào sau đây?,Mức lãi suất cho vay bình quân.,Mức lãi suất cho vay thấp nhất,Mức lãi suất cho vay quy định của Tổng Giám đốc.,Mức lãi suất cho vay cao nhất.,2,Khoản 4 Điều 10 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
91,"Khách hàng đáp ứng đủ các tiêu chí đánh giá có tình hình tài chính minh bạch, lành mạnh theo quy định của Agribank, hoạt động trong lĩnh vực nào sau đây được thỏa thuận về mức lãi suất cho vay ngắn hạn bằng đồng Việt Nam nhưng không vượt quá mức lãi suất cho vay tối đa theo quy định của Ngân hàng nhà nước?","Phục vụ lĩnh vực phát triển nông nghiệp, nông thôn theo quy định của Chính phủ về chính sách tín dụng phục vụ phát triển nông nghiệp, nông thôn",Phục vụ ngành nghề phát triển hạ tầng đường xá.,Phục vụ ngành áp dụng công nghệ 4.0.,"Phục vụ lĩnh vực phát triển nhiệt điện, thủy điện.",1,Điểm a Khoản 1 Điều 11 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
92,"TGĐ Agribank ban hành biểu phí liên quan đến hoạt động cho vay đúng quy định NHNN, bao gồm các loại phí nào sau đây?",Phí trả nợ trước hạn; Phí trả cho hạn mức tín dụng dự phòng; Phí thu xếp cho vay hợp vốn; Phí cam kết rút vốn; Các loại phí khác liên quan đến hoạt động cho vay được quy định tại văn bản quy phạm pháp luật liên quan,Phí trả nợ trước hạn; Phí trả cho hạn mức tín dụng dự phòng; Phí thu xếp cho vay hợp vốn; Các loại phí khác liên quan đến hoạt động cho vay được quy định tại văn bản quy phạm pháp luật liên quan.,Phí trả nợ trước hạn; Phí trả cho hạn mức tín dụng dự phòng; Phí cam kết rút vốn; Các loại phí khác liên quan đến hoạt động cho vay được quy định tại văn bản quy phạm pháp luật liên quan.,Phí trả nợ trước hạn; Phí thu xếp cho vay hợp vốn; Phí cam kết rút vốn; Các loại phí khác liên quan đến hoạt động cho vay được quy định tại văn bản quy phạm pháp luật liên quan.,1, Điều 12 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
93,"Sau khi khoản vay được quyết định/phê duyệt, tại Agribank nơi cho vay việc bàn giao hồ sơ được quy định như thế nào?",Người thẩm định bàn giao toàn bộ hồ sơ cho Người quản lý nợ; Người quản lý nợ bàn giao một số tài liệu cho giao dịch viên,Người thẩm định bàn giao trực tiếp cho giao dịch viên.,Người thẩm định bàn giao cho Người quan hệ khách hàng.,Người thẩm định bàn giao cho Người kiểm soát khoản vay.,1,"Điểm a, b Khoản 2 Điều 14 QyĐ 2268/QyĐ-NHNo-TD",Rà soát 
94,"Sau khi khoản vay được quyết định/phê duyệt, việc bàn giao hồ sơ giữa các cá nhân/ bộ phận nghiệp vụ phải thực hiện như thế nào?",Phải lập Phiếu giao nhận hồ sơ,Không phải lập phiếu giao nhận hồ sơ.,Việc lập/không lập Phiếu giao nhận hồ sơ do Giám đốc chi nhánh quy định.,Việc lập/không lập Phiếu giao nhận hồ sơ do Agribank nơi cho vay quy định.,1,Khoản 3 Điều 14 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
95,"Agribank quy định về Sổ vay vốn như thế nào?",Sổ vay vốn phải áp dụng đối với khách hàng cho vay qua Tổ nhóm.,  Sổ vay vốn phải áp dụng đối với khách hàng cho vay không có bảo đảm bằng tài sản theo chính sách của Chính phủ.,Sổ vay vốn phải áp dụng cho khách hàng vay vốn theo hạn mức quy mô nhỏ.,"Sổ vay vốn áp dụng đối với khách hàng cá nhân vay vốn theo hạn mức quy mô nhỏ, cho vay không có bảo đảm bằng tài sản theo chính sách của Chính phủ. Việc áp dụng hay không áp dụng sổ vay vốn do Giám đốc Agribank nơi cho vay quyết định",4, Khoản 5 Điều 15 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
96,Cho vay theo hạn mức là gì?,Là việc Agribank xác định và thỏa thuận với khách hàng hạn mức cho vay tối đa duy trì trong một khoảng thời gian nhất định,Là việc Agribank xác định và thỏa thuận với khách hàng số tiền giải ngân tối thiểu được duy trì trong một khoảng thời gian nhất định.,Là việc Agribank xác định và thỏa thuận với khách hàng số tiền giải ngân tối đa được duy trì trong một khoảng thời gian nhất định.,Là việc Agribank xác định và thỏa thuận với khách hàng hạn mức cho vay tối thiểu duy trì trong một khoảng thời gian nhất định.,1,Khoản 1 Điều 16 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
97,Hạn mức cấp tín dụng bao gồm hạn mức nào?,Hạn mức cho vay ngắn hạn.,Hạn mức cấp tín dụng bằng đồng Việt Nam (VND).,"Hạn mức cho vay ngắn hạn (hạn mức vay vốn) và hạn mức cấp tín dụng khác (bảo lãnh, cam kết phát hành dưới hình thức L/C, chiết khấu và các hình thức cấp tín dụng theo quy định của pháp luật)",Hạn mức cấp tín dụng bằng đô la Mỹ (USD).,3,Khoản 2 Điều 16 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
98,"Đối với cho vay theo hạn mức, Agribank quy định thời hạn duy trì hạn mức như thế nào?",Tối đa 12 tháng.,Tối đa 24 tháng.,"Đối với các khách hàng xếp hạng từ A1 đến A8 theo HTXH tại thời điểm ngày cuối quý gần nhất tính đến thời điểm thẩm định, Agribank nơi cho vay được xem xét thời gian duy trì hạn mức tối đa 36 tháng. Các trường hợp còn lại (trừ khách hàng cá nhân vay theo hạn mức quy mô nhỏ), thời gian duy trì hạn mức tối đa 12 tháng",Tối đa 48 tháng.,3,Khoản 1 Điều 18 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
99,"Thế nào là cho vay theo hạn mức?","Thời hạn cho vay, kỳ hạn nợ, thời hạn bảo lãnh, mở L/C xác định trên hợp đồng tín dụng.","Thời hạn cho vay, kỳ hạn nợ, thời hạn bảo lãnh, mở L/C xác định theo từng lần giải ngân tại phụ lục hợp đồng.","Thời hạn cho vay, kỳ hạn trả nợ, thời hạn hiệu lực của cam kết bảo lãnh, thời hạn hiệu lực L/C xác định theo từng lần giải ngân trên giấy nhận nợ, cam kết bảo lãnh, hồ sơ phát hành L/C và có thể vượt quá thời gian duy trì hạn mức","Thời hạn cho vay, kỳ hạn trả nợ, thời hạn hiệu lực của cam kết bảo lãnh, thời hạn hiệu lực L/C xác định theo từng lần giải ngân trên giấy nhận nợ.",3,Khoản 3 Điều 18 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
100,"Đối với cho vay theo hạn mức, Agribank quy định điều kiện xem xét gia hạn thời gian duy trì hạn mức tín dụng như thế nào?",Khách hàng đáp ứng đủ các điều kiện cấp tín dụng theo quy định hiện hành; sử dụng vốn vay đúng mục đích; thực hiện đúng và đầy đủ các cam kết tại HĐTD trước đó và các điều kiện cấp tín dụng theo Thông báo phê duyệt của cấp có thẩm quyền (nếu có); khách hàng không bị giảm xếp hạng tín dụng nội bộ theo quy định của Agribank so với thời điểm xác định hạn mức cho vay hiện hành,Khách hàng sử dụng vốn vay đúng mục đích; thực hiện đúng và đầy đủ các cam kết tại HĐTD trước đó và các điều kiện cấp tín dụng theo Thông báo phê duyệt của cấp có thẩm quyền (nếu có); khách hàng không bị giảm xếp hạng tín dụng nội bộ theo quy định của Agribank so với thời điểm xác định hạn mức cho vay hiện hành.,Khách hàng thực hiện đúng và đầy đủ các cam kết tại HĐTD trước đó và các điều kiện cấp tín dụng theo Thông báo phê duyệt của cấp có thẩm quyền (nếu có); khách hàng không bị giảm xếp hạng tín dụng nội bộ theo quy định của Agribank so với thời điểm xác định hạn mức cho vay hiện hành.,Khách hàng đáp ứng đủ các điều kiện cấp tín dụng theo quy định hiện hành; sử dụng vốn vay đúng mục đích; khách hàng không bị giảm xếp hạng tín dụng nội bộ theo quy định của Agribank so với thời điểm xác định hạn mức cho vay hiện hành.,1,Điểm b Khoản 2 Điều 20 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
101,"Đối với cho vay theo hạn mức,  thẩm quyền gia hạn thời gian duy trì hạn mức được quy định như thế nào?",Cấp phê duyệt/quyết định cấp hạn mức có thẩm quyền gia hạn thời gian duy trì hạn mức tối đa 12 tháng. Thẩm quyền phê duyệt/quyết định gia hạn thời gian duy trì hạn mức được xác định theo thẩm quyền cấp tín dụng tại thời điểm xem xét gia hạn,Trụ sở chính không trực tiếp kinh doanh nên không gia hạn hạn mức đối với khách hàng đã phê duyệt.,"Phòng giao dịch được gia hạn hạn mức đối với khoản nợ do cấp trên quyết định cho vay và phân công giải ngân, thu nợ, quản lý khoản nợ.",Tất cả đáp án trên.,1,Điểm c Khoản 2 Điều 20 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
102,"Đối với cho vay theo hạn mức, hãy chỉ ra quy định về việc ký kết hợp đồng hạn mức mới?","Nếu có nhu cầu tiếp tục vay theo hạn mức mới, khách hàng gửi Agribank nơi cho vay phương án sử dụng vốn kỳ tiếp theo kèm các tài liệu liên quan.","Căn cứ vào nhu cầu vốn của khách hàng, Agribank nơi cho vay tiến hành thẩm định để xác định hạn mức và thời gian duy trì hạn mức mới.","Sau khi xác định hạn mức và thời gian duy trì hạn mức, Agribank nơi cho vay và khách hàng phải ký kết HĐTD mới. Toàn bộ dư nợ, số dư bảo lãnh, cam kết phát hành dưới hình thức L/C và số dư của các hình thức cấp tín dụng khác của HĐTD theo hạn mức cũ được chuyển sang theo dõi tại HĐTD theo hạn mức mới.",Tất cả đáp án trên,4,Điều 21 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
103,Agribank quy định cho vay theo hạn mức quy mô nhỏ đối với một khách hàng cá nhân là bao nhiêu tiền?,Tối đa không vượt quá 100 triệu đồng.,Tối đa không vượt quá 200 triệu đồng.,Tối đa không vượt quá 300 triệu đồng.,Tối đa không vượt quá 500 triệu đồng,4,Điểm a Khoản 2 Điều 22 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
104,Agribank quy định quy trình xem xét ký kết hợp đồng hạn mức mới bao gồm các công việc gì?,"Nếu có nhu cầu tiếp tục vay theo hạn mức mới, khách hàng gửi Agribank nơi cho vay phương án sử dụng vốn kỳ tiếp theo kèm các tài liệu liên quan.","Căn cứ vào nhu cầu vốn của khách hàng, Agribank nơi cho vay tiến hành thẩm định để xác định hạn mức và thời gian duy trì hạn mức mới.","Sau khi xác định hạn mức và thời gian duy trì hạn mức, Agribank nơi cho vay và khách hàng phải ký kết HĐTD mới. Toàn bộ dư nợ, số dư bảo lãnh, cam kết phát hành dưới hình thức L/C và số dư của các hình thức cấp tín dụng khác của HĐTD theo hạn mức cũ được chuyển sang theo dõi tại HĐTD theo hạn mức mới.",Tất cả đáp án trên,4,Điều 21 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
105,"Theo Quy định số 2268/QyĐ-NHNo-TD, thẩm quyền gia hạn thời gian duy trì hạn mức được quy định như thế nào?",Trụ sở chính không trực tiếp kinh doanh nên không gia hạn hạn mức đối với khách hàng đã phê duyệt,Cấp phê duyệt/quyết định cấp hạn mức có thẩm quyền gia hạn thời gian duy trì hạn mức tối đa 12 tháng. Thẩm quyền phê duyệt/quyết định gia hạn thời gian duy trì hạn mức được xác định theo thẩm quyền cấp tín dụng tại thời điểm xem xét gia hạn.,"Phòng giao dịch được gia hạn hạn mức đối với khoản nợ do cấp trên quyết định cho vay và phân công giải ngân, thu nợ, quản lý khoản nợ.","Chi nhánh loại II được gia hạn hạn mức đối với khoản nợ do cấp trên quyết định cho vay và phân công giải ngân, thu nợ, quản lý khoản nợ.",1,Điểm c Khoản 2 Điều 20 QyĐ 2268/QyĐ-NHNo-TD,Thay thế
106,Agribank quy định cho vay theo hạn mức quy mô nhỏ đối với một khách hàng cá nhân là bao nhiêu tiền?,Tối đa không vượt quá 100 triệu đồng.,Tối đa không vượt quá 200 triệu đồng.,Tối đa không vượt quá 300 triệu đồng.,Tối đa không vượt quá 500 triệu đồng,4,Điểm a Khoản 2 Điều 22 QyĐ 2268/QyĐ-NHNo-TD,Rà soát 
